CLIENTNUM,Cluster_Cliente,Probabilidad_Churn,Prediccion_Final,Estrategia_Asignada
719174433,3,0.9480378469062388,1,CAMPAÑA MASIVA: Red de Arrastre
821521983,0,0.0021318269654047625,0,Sin Acción (Cliente Estable)
716961933,0,0.001826677874408503,0,Sin Acción (Cliente Estable)
712834533,0,0.0015386531666976594,0,Sin Acción (Cliente Estable)
710544033,0,0.0015850112372567489,0,Sin Acción (Cliente Estable)
710622333,0,0.00357204292931283,0,Sin Acción (Cliente Estable)
714277758,3,0.0019848953374013044,0,Sin Acción (Cliente Estable)
713166333,2,0.003464613822691069,0,Sin Acción (Cliente Estable)
714346608,3,0.7984139153713977,1,CAMPAÑA MASIVA: Red de Arrastre
778284783,0,0.0024526872548487877,0,Sin Acción (Cliente Estable)
714721608,3,0.0016134638224045443,0,Sin Acción (Cliente Estable)
716453883,0,0.003295275818527332,0,Sin Acción (Cliente Estable)
713876958,3,0.0016965440408814045,0,Sin Acción (Cliente Estable)
794967408,3,0.0023602293045411993,0,Sin Acción (Cliente Estable)
798481383,3,0.868062031314245,1,CAMPAÑA MASIVA: Red de Arrastre
718697583,2,0.0018383554663390636,0,Sin Acción (Cliente Estable)
711799458,0,0.0016460689990546622,0,Sin Acción (Cliente Estable)
823904133,3,0.9696714030290875,1,CAMPAÑA MASIVA: Red de Arrastre
718005108,0,0.0019528002905425744,0,Sin Acción (Cliente Estable)
717877533,3,0.00199757544258389,0,Sin Acción (Cliente Estable)
711883833,0,0.0017716440173861233,0,Sin Acción (Cliente Estable)
711646908,0,0.9737671880589627,1,REACCIÓN BALANCEADA: Punto de Equilibrio
718171308,3,0.975388747626433,1,CAMPAÑA MASIVA: Red de Arrastre
709627983,0,0.0014873915452011269,0,Sin Acción (Cliente Estable)
716580933,0,0.004720266817440687,0,Sin Acción (Cliente Estable)
713600958,2,0.002902539632354106,0,Sin Acción (Cliente Estable)
772248408,0,0.005126919721191573,0,Sin Acción (Cliente Estable)
720196158,3,0.0032315264400072036,0,Sin Acción (Cliente Estable)
770024733,3,0.9835890828185089,1,CAMPAÑA MASIVA: Red de Arrastre
710912733,0,0.0017342887076633145,0,Sin Acción (Cliente Estable)
712860858,3,0.00645463103124074,0,Sin Acción (Cliente Estable)
708702258,3,0.9337019551779493,1,CAMPAÑA MASIVA: Red de Arrastre
797169633,2,0.028546414314186187,0,Sin Acción (Cliente Estable)
709922508,3,0.0022248286744007396,0,Sin Acción (Cliente Estable)
712802733,3,0.005221092309911484,0,Sin Acción (Cliente Estable)
716981358,0,0.0035577429097622473,0,Sin Acción (Cliente Estable)
758787333,2,0.006191268645350817,0,Sin Acción (Cliente Estable)
720519333,0,0.9565400318586242,1,REACCIÓN BALANCEADA: Punto de Equilibrio
717387933,0,0.010298452984055061,0,Sin Acción (Cliente Estable)
738195708,2,0.009258975145247783,0,Sin Acción (Cliente Estable)
708560733,0,0.00367068554923361,0,Sin Acción (Cliente Estable)
717001908,3,0.9674370780562885,1,CAMPAÑA MASIVA: Red de Arrastre
768972558,3,0.0022469102872395975,0,Sin Acción (Cliente Estable)
716899233,2,0.00273730241595913,0,Sin Acción (Cliente Estable)
715567608,0,0.0021800110798902744,0,Sin Acción (Cliente Estable)
713264583,2,0.0038234584858744193,0,Sin Acción (Cliente Estable)
716769783,3,0.0018758628291549856,0,Sin Acción (Cliente Estable)
719564208,3,0.7264990577617305,1,CAMPAÑA MASIVA: Red de Arrastre
716680983,0,0.002567881916777178,0,Sin Acción (Cliente Estable)
715719033,0,0.005174457090317427,0,Sin Acción (Cliente Estable)
713229633,3,0.9437118028381231,1,CAMPAÑA MASIVA: Red de Arrastre
788246958,3,0.0018313376347200445,0,Sin Acción (Cliente Estable)
720419358,0,0.001561034528421365,0,Sin Acción (Cliente Estable)
772545858,3,0.002679069536597516,0,Sin Acción (Cliente Estable)
771431133,3,0.0030874604679437087,0,Sin Acción (Cliente Estable)
717800358,3,0.0024834009964292345,0,Sin Acción (Cliente Estable)
798041508,0,0.9734954376630872,1,REACCIÓN BALANCEADA: Punto de Equilibrio
710626758,3,0.005805310051970763,0,Sin Acción (Cliente Estable)
718982058,0,0.0020185440980135826,0,Sin Acción (Cliente Estable)
791822733,3,0.001956328024372886,0,Sin Acción (Cliente Estable)
718762308,0,0.005321188505778143,0,Sin Acción (Cliente Estable)
716841783,2,0.0033614063698367974,0,Sin Acción (Cliente Estable)
794524833,0,0.0018507234862401053,0,Sin Acción (Cliente Estable)
721359183,0,0.0019438804041824482,0,Sin Acción (Cliente Estable)
715014633,3,0.8312243430796166,1,CAMPAÑA MASIVA: Red de Arrastre
714372333,3,0.9276441861381404,1,CAMPAÑA MASIVA: Red de Arrastre
766946058,0,0.0016468515182438872,0,Sin Acción (Cliente Estable)
708549033,0,0.0016324590613460454,0,Sin Acción (Cliente Estable)
708378108,0,0.0017455352225495154,0,Sin Acción (Cliente Estable)
826168083,0,0.0017468226887783116,0,Sin Acción (Cliente Estable)
779320008,0,0.9587692576300274,1,REACCIÓN BALANCEADA: Punto de Equilibrio
715312158,0,0.005058040572005804,0,Sin Acción (Cliente Estable)
711688983,2,0.0036714116949068203,0,Sin Acción (Cliente Estable)
714393708,3,0.007574646184882909,0,Sin Acción (Cliente Estable)
789477483,0,0.0015464694798523761,0,Sin Acción (Cliente Estable)
712481733,0,0.0022789660781675825,0,Sin Acción (Cliente Estable)
713153733,0,0.8794658989129718,1,REACCIÓN BALANCEADA: Punto de Equilibrio
780201633,3,0.10535988328043723,1,CAMPAÑA MASIVA: Red de Arrastre
709285683,3,0.003040290054698376,0,Sin Acción (Cliente Estable)
789823383,0,0.001637486131423002,0,Sin Acción (Cliente Estable)
709980783,0,0.0018970183126741397,0,Sin Acción (Cliente Estable)
772054458,0,0.002645811020477323,0,Sin Acción (Cliente Estable)
788095158,3,0.9660921109408435,1,CAMPAÑA MASIVA: Red de Arrastre
717045033,3,0.0016389194961883714,0,Sin Acción (Cliente Estable)
710503308,0,0.0021013332845737634,0,Sin Acción (Cliente Estable)
757167633,3,0.0016985172163876106,0,Sin Acción (Cliente Estable)
779739783,2,0.0018320910396398646,0,Sin Acción (Cliente Estable)
758653833,3,0.002563996572915122,0,Sin Acción (Cliente Estable)
771288258,0,0.0033000347866433822,0,Sin Acción (Cliente Estable)
716855058,3,0.9817213727208295,1,CAMPAÑA MASIVA: Red de Arrastre
708433683,0,0.0019022106068040954,0,Sin Acción (Cliente Estable)
713175483,3,0.0022355549663547183,0,Sin Acción (Cliente Estable)
709500183,3,0.9830479780543491,1,CAMPAÑA MASIVA: Red de Arrastre
789238683,2,0.0021138903615497175,0,Sin Acción (Cliente Estable)
710502258,0,0.001770843439007186,0,Sin Acción (Cliente Estable)
715445058,0,0.9621627707862392,1,REACCIÓN BALANCEADA: Punto de Equilibrio
719464758,0,0.0016716615768674764,0,Sin Acción (Cliente Estable)
708442158,0,0.0045362938862821825,0,Sin Acción (Cliente Estable)
718524783,2,0.9833317368564644,1,REACCIÓN BALANCEADA: Punto de Equilibrio
717093858,0,0.002844224475653701,0,Sin Acción (Cliente Estable)
711654558,0,0.0017940999445181798,0,Sin Acción (Cliente Estable)
718924983,0,0.0022779952428443246,0,Sin Acción (Cliente Estable)
717463608,0,0.0018531120689647025,0,Sin Acción (Cliente Estable)
715779333,3,0.002877224835305457,0,Sin Acción (Cliente Estable)
708117933,3,0.985971954995537,1,CAMPAÑA MASIVA: Red de Arrastre
789563658,3,0.0547907312371583,0,Sin Acción (Cliente Estable)
709239483,0,0.0018346771312348544,0,Sin Acción (Cliente Estable)
766456683,0,0.0014142465629989928,0,Sin Acción (Cliente Estable)
779703258,0,0.002214316398174787,0,Sin Acción (Cliente Estable)
709719333,2,0.0017654964797656281,0,Sin Acción (Cliente Estable)
717016833,3,0.0020917097409699275,0,Sin Acción (Cliente Estable)
711017433,3,0.003179362667263786,0,Sin Acción (Cliente Estable)
712777233,3,0.9648159906625495,1,CAMPAÑA MASIVA: Red de Arrastre
712706058,3,0.9818714937983793,1,CAMPAÑA MASIVA: Red de Arrastre
720905133,3,0.9787935306837294,1,CAMPAÑA MASIVA: Red de Arrastre
712947333,3,0.796819183227355,1,CAMPAÑA MASIVA: Red de Arrastre
806995683,0,0.10359729125371388,0,Sin Acción (Cliente Estable)
720575058,0,0.0017941833110533339,0,Sin Acción (Cliente Estable)
770828358,3,0.13507133142022978,1,CAMPAÑA MASIVA: Red de Arrastre
721361433,0,0.0021227776912599913,0,Sin Acción (Cliente Estable)
770268933,2,0.0038207727325152373,0,Sin Acción (Cliente Estable)
789209283,3,0.0017053723403680214,0,Sin Acción (Cliente Estable)
716204883,0,0.002374872714645689,0,Sin Acción (Cliente Estable)
715506258,2,0.0020717355772710937,0,Sin Acción (Cliente Estable)
711871758,0,0.9667248805192884,1,REACCIÓN BALANCEADA: Punto de Equilibrio
772655733,0,0.001569114454325487,0,Sin Acción (Cliente Estable)
719519058,3,0.9771264480104419,1,CAMPAÑA MASIVA: Red de Arrastre
716873733,0,0.9331577344825165,1,REACCIÓN BALANCEADA: Punto de Equilibrio
780383358,3,0.001850233480347868,0,Sin Acción (Cliente Estable)
718522308,3,0.0017718320464613264,0,Sin Acción (Cliente Estable)
716308683,0,0.002539086414471593,0,Sin Acción (Cliente Estable)
719056833,0,0.005488559037563514,0,Sin Acción (Cliente Estable)
712303908,0,0.0032843349070230624,0,Sin Acción (Cliente Estable)
715572783,3,0.002387061087841626,0,Sin Acción (Cliente Estable)
713641233,0,0.0029068889049568615,0,Sin Acción (Cliente Estable)
712854633,3,0.06712404228215522,0,Sin Acción (Cliente Estable)
779340183,3,0.002212641654296963,0,Sin Acción (Cliente Estable)
771952683,3,0.01179560459379906,0,Sin Acción (Cliente Estable)
716639058,2,0.04081612037122938,0,Sin Acción (Cliente Estable)
779027733,3,0.030388354530563058,0,Sin Acción (Cliente Estable)
713368833,0,0.0036414944501372694,0,Sin Acción (Cliente Estable)
713926308,0,0.004421889507927327,0,Sin Acción (Cliente Estable)
720206658,3,0.904635269575546,1,CAMPAÑA MASIVA: Red de Arrastre
708720558,3,0.005897954377909403,0,Sin Acción (Cliente Estable)
713857758,3,0.9366341996894029,1,CAMPAÑA MASIVA: Red de Arrastre
711255858,0,0.0018864054583543905,0,Sin Acción (Cliente Estable)
798717783,3,0.0025632287164603536,0,Sin Acción (Cliente Estable)
710674533,3,0.8044322873609954,1,CAMPAÑA MASIVA: Red de Arrastre
718642458,0,0.002010701534487587,0,Sin Acción (Cliente Estable)
709788783,3,0.0038767089964139487,0,Sin Acción (Cliente Estable)
752199183,3,0.002680134042917177,0,Sin Acción (Cliente Estable)
789707433,0,0.002106477033219956,0,Sin Acción (Cliente Estable)
717448383,3,0.9866179152671644,1,CAMPAÑA MASIVA: Red de Arrastre
779468808,3,0.002106152176441806,0,Sin Acción (Cliente Estable)
790000608,3,0.004095826974015082,0,Sin Acción (Cliente Estable)
770917608,0,0.0038048015769363798,0,Sin Acción (Cliente Estable)
716307558,0,0.8058630993668776,1,REACCIÓN BALANCEADA: Punto de Equilibrio
719048133,3,0.021251748575908353,0,Sin Acción (Cliente Estable)
771488583,3,0.0022690751556945703,0,Sin Acción (Cliente Estable)
717202908,2,0.01778990252598159,0,Sin Acción (Cliente Estable)
720696558,2,0.0017511937560494182,0,Sin Acción (Cliente Estable)
788989083,0,0.00148911009178822,0,Sin Acción (Cliente Estable)
720398958,0,0.0015606829685018552,0,Sin Acción (Cliente Estable)
716530533,0,0.0015211281836901133,0,Sin Acción (Cliente Estable)
714499908,0,0.0051875110847567065,0,Sin Acción (Cliente Estable)
708879483,0,0.00165103488568277,0,Sin Acción (Cliente Estable)
716044383,3,0.0036109140444229868,0,Sin Acción (Cliente Estable)
781320783,3,0.9758365913235462,1,CAMPAÑA MASIVA: Red de Arrastre
711657783,3,0.004643229253821388,0,Sin Acción (Cliente Estable)
715423233,0,0.018489373160803402,0,Sin Acción (Cliente Estable)
719264058,0,0.006506899302635732,0,Sin Acción (Cliente Estable)
711120333,3,0.0018384356689636597,0,Sin Acción (Cliente Estable)
714100008,0,0.9427268533343903,1,REACCIÓN BALANCEADA: Punto de Equilibrio
798030933,3,0.004232174131844601,0,Sin Acción (Cliente Estable)
708223383,3,0.904492262674595,1,CAMPAÑA MASIVA: Red de Arrastre
708705783,0,0.8672590350503977,1,REACCIÓN BALANCEADA: Punto de Equilibrio
778949133,3,0.002511666287137049,0,Sin Acción (Cliente Estable)
709017258,3,0.9847265064935515,1,CAMPAÑA MASIVA: Red de Arrastre
709161108,3,0.8128468484442483,1,CAMPAÑA MASIVA: Red de Arrastre
716842908,0,0.0017277852034664552,0,Sin Acción (Cliente Estable)
787513533,0,0.25864758506499663,1,REACCIÓN BALANCEADA: Punto de Equilibrio
717949983,0,0.0018455568174686736,0,Sin Acción (Cliente Estable)
714089658,3,0.9692483119354759,1,CAMPAÑA MASIVA: Red de Arrastre
718863258,0,0.9754498573740555,1,REACCIÓN BALANCEADA: Punto de Equilibrio
717549408,2,0.05157521940231174,0,Sin Acción (Cliente Estable)
807600633,3,0.021719541837048544,0,Sin Acción (Cliente Estable)
770293758,0,0.0023055989035590577,0,Sin Acción (Cliente Estable)
765584208,0,0.0015956556963170306,0,Sin Acción (Cliente Estable)
811989858,2,0.0031484503041479804,0,Sin Acción (Cliente Estable)
721276383,0,0.00205777102240974,0,Sin Acción (Cliente Estable)
708585933,0,0.0016155913355323914,0,Sin Acción (Cliente Estable)
713283933,3,0.9843037043133024,1,CAMPAÑA MASIVA: Red de Arrastre
714915633,3,0.6759441151789352,1,CAMPAÑA MASIVA: Red de Arrastre
709236633,0,0.008847318169429236,0,Sin Acción (Cliente Estable)
827948133,0,0.003445251347281736,0,Sin Acción (Cliente Estable)
718946358,3,0.014074469182892693,0,Sin Acción (Cliente Estable)
714400308,0,0.002745239434548066,0,Sin Acción (Cliente Estable)
789670533,3,0.004066301367874827,0,Sin Acción (Cliente Estable)
770942283,3,0.003896164610442034,0,Sin Acción (Cliente Estable)
827074758,0,0.009809719928125757,0,Sin Acción (Cliente Estable)
818326083,0,0.0023149429716658675,0,Sin Acción (Cliente Estable)
712292133,0,0.9523303635212066,1,REACCIÓN BALANCEADA: Punto de Equilibrio
709449333,0,0.002062725760653514,0,Sin Acción (Cliente Estable)
788840283,0,0.001559991950472385,0,Sin Acción (Cliente Estable)
716013858,2,0.001774468344758674,0,Sin Acción (Cliente Estable)
712229283,3,0.9777296607424619,1,CAMPAÑA MASIVA: Red de Arrastre
751422258,3,0.0019510257614490482,0,Sin Acción (Cliente Estable)
715691808,3,0.0019281635963231865,0,Sin Acción (Cliente Estable)
794273283,2,0.7811801683616781,1,REACCIÓN BALANCEADA: Punto de Equilibrio
788838033,3,0.8418299402152012,1,CAMPAÑA MASIVA: Red de Arrastre
712778658,0,0.0035509229359050793,0,Sin Acción (Cliente Estable)
789580908,0,0.0019840109447385687,0,Sin Acción (Cliente Estable)
778965183,0,0.004624059567917891,0,Sin Acción (Cliente Estable)
714462558,3,0.00756805368383745,0,Sin Acción (Cliente Estable)
789013833,2,0.93146459130785,1,REACCIÓN BALANCEADA: Punto de Equilibrio
800869758,0,0.0015262084202821561,0,Sin Acción (Cliente Estable)
807426033,0,0.0029583559799598287,0,Sin Acción (Cliente Estable)
720091083,0,0.004395466840846718,0,Sin Acción (Cliente Estable)
711918033,0,0.4389740616441729,1,REACCIÓN BALANCEADA: Punto de Equilibrio
709679658,3,0.0027307931060303416,0,Sin Acción (Cliente Estable)
779296908,0,0.014902019567032703,0,Sin Acción (Cliente Estable)
720682308,3,0.0028661647095294734,0,Sin Acción (Cliente Estable)
714084483,3,0.8823886387073462,1,CAMPAÑA MASIVA: Red de Arrastre
719495958,3,0.9748431500051289,1,CAMPAÑA MASIVA: Red de Arrastre
789775308,0,0.0014890036592166687,0,Sin Acción (Cliente Estable)
714726858,3,0.877006290005923,1,CAMPAÑA MASIVA: Red de Arrastre
709749483,0,0.002836525477090954,0,Sin Acción (Cliente Estable)
710926383,0,0.0024099949606130387,0,Sin Acción (Cliente Estable)
717172308,3,0.7821654009237269,1,CAMPAÑA MASIVA: Red de Arrastre
771795933,2,0.8070179825983538,1,REACCIÓN BALANCEADA: Punto de Equilibrio
785024808,0,0.0016355429528462358,0,Sin Acción (Cliente Estable)
710277183,0,0.0018934950692059455,0,Sin Acción (Cliente Estable)
714647808,3,0.0020752920157469695,0,Sin Acción (Cliente Estable)
709857033,3,0.0033331904138165867,0,Sin Acción (Cliente Estable)
714283458,3,0.0019018699418730748,0,Sin Acción (Cliente Estable)
804829533,2,0.8974786198994014,1,REACCIÓN BALANCEADA: Punto de Equilibrio
716702358,0,0.0018549154252745126,0,Sin Acción (Cliente Estable)
720028683,0,0.004856313092022259,0,Sin Acción (Cliente Estable)
757044033,0,0.007985880005146318,0,Sin Acción (Cliente Estable)
719672283,2,0.005132326787627321,0,Sin Acción (Cliente Estable)
719054733,0,0.0024472551116721504,0,Sin Acción (Cliente Estable)
793336383,0,0.001699121550626536,0,Sin Acción (Cliente Estable)
795599883,3,0.9757016226582405,1,CAMPAÑA MASIVA: Red de Arrastre
715650783,3,0.003982646992638999,0,Sin Acción (Cliente Estable)
711819708,0,0.7063258962620758,1,REACCIÓN BALANCEADA: Punto de Equilibrio
713041683,3,0.9180500557651207,1,CAMPAÑA MASIVA: Red de Arrastre
779544708,2,0.0024553363005209673,0,Sin Acción (Cliente Estable)
712967508,0,0.0015314772831166834,0,Sin Acción (Cliente Estable)
710231433,0,0.0019308499109724102,0,Sin Acción (Cliente Estable)
817960533,0,0.0016455035697699346,0,Sin Acción (Cliente Estable)
713431008,3,0.0016487112901912861,0,Sin Acción (Cliente Estable)
709663608,3,0.9547872712237783,1,CAMPAÑA MASIVA: Red de Arrastre
754851783,2,0.0020027050764063973,0,Sin Acción (Cliente Estable)
808743558,0,0.06533440464465139,0,Sin Acción (Cliente Estable)
778905033,0,0.009760012402509625,0,Sin Acción (Cliente Estable)
720844008,0,0.004884662367214943,0,Sin Acción (Cliente Estable)
714286383,3,0.00397520627456599,0,Sin Acción (Cliente Estable)
718767183,0,0.0016035881484683225,0,Sin Acción (Cliente Estable)
712707408,0,0.005807609052574139,0,Sin Acción (Cliente Estable)
789859833,0,0.0021072328343040092,0,Sin Acción (Cliente Estable)
812411058,3,0.9841585538247647,1,CAMPAÑA MASIVA: Red de Arrastre
712311258,0,0.060973318172317686,0,Sin Acción (Cliente Estable)
778397358,3,0.9497707199178477,1,CAMPAÑA MASIVA: Red de Arrastre
715340733,3,0.024368217254711003,0,Sin Acción (Cliente Estable)
797495958,3,0.0026214148745831328,0,Sin Acción (Cliente Estable)
720384633,3,0.002464582322560032,0,Sin Acción (Cliente Estable)
810868758,0,0.010000879087202841,0,Sin Acción (Cliente Estable)
719105433,3,0.0021928155071636924,0,Sin Acción (Cliente Estable)
715609533,3,0.9830347722729225,1,CAMPAÑA MASIVA: Red de Arrastre
712160058,3,0.8355135191188481,1,CAMPAÑA MASIVA: Red de Arrastre
779130108,3,0.9790798056335565,1,CAMPAÑA MASIVA: Red de Arrastre
712335858,0,0.020601455027723016,0,Sin Acción (Cliente Estable)
789643383,3,0.017048862453729805,0,Sin Acción (Cliente Estable)
717733158,0,0.0037248726792941294,0,Sin Acción (Cliente Estable)
713205108,0,0.0019712208299378243,0,Sin Acción (Cliente Estable)
719749083,0,0.0030486894740040446,0,Sin Acción (Cliente Estable)
811762383,0,0.002493866669981058,0,Sin Acción (Cliente Estable)
708710283,2,0.002002449089276246,0,Sin Acción (Cliente Estable)
708542283,0,0.001926683493263979,0,Sin Acción (Cliente Estable)
720667383,0,0.0018175140031316888,0,Sin Acción (Cliente Estable)
822952158,3,0.0027065231041909802,0,Sin Acción (Cliente Estable)
716922633,0,0.9044092778442943,1,REACCIÓN BALANCEADA: Punto de Equilibrio
709081683,0,0.002623644372927967,0,Sin Acción (Cliente Estable)
710211783,3,0.9596374501410219,1,CAMPAÑA MASIVA: Red de Arrastre
720364158,3,0.0016568198591819855,0,Sin Acción (Cliente Estable)
713064783,0,0.0016927652323057867,0,Sin Acción (Cliente Estable)
709873683,2,0.0019709591666726206,0,Sin Acción (Cliente Estable)
758106108,0,0.0025605970909431484,0,Sin Acción (Cliente Estable)
711445233,3,0.0019316915686512434,0,Sin Acción (Cliente Estable)
778912683,0,0.0018001237271365752,0,Sin Acción (Cliente Estable)
780496833,3,0.926205642171247,1,CAMPAÑA MASIVA: Red de Arrastre
720057183,3,0.0017686826923456417,0,Sin Acción (Cliente Estable)
789081408,3,0.9741973467619138,1,CAMPAÑA MASIVA: Red de Arrastre
720634683,3,0.981865178045322,1,CAMPAÑA MASIVA: Red de Arrastre
808732458,0,0.012563451399879811,0,Sin Acción (Cliente Estable)
719947533,3,0.0025965152198231577,0,Sin Acción (Cliente Estable)
715452408,0,0.003632496588570104,0,Sin Acción (Cliente Estable)
718103733,0,0.0032032735251237613,0,Sin Acción (Cliente Estable)
788705358,2,0.004230100346000574,0,Sin Acción (Cliente Estable)
772105608,0,0.0016102293559929054,0,Sin Acción (Cliente Estable)
718396533,0,0.0017511937560494182,0,Sin Acción (Cliente Estable)
712949733,0,0.015240165650308517,0,Sin Acción (Cliente Estable)
772036233,3,0.0025337156508115502,0,Sin Acción (Cliente Estable)
713285058,0,0.0016675069101133287,0,Sin Acción (Cliente Estable)
710289783,0,0.8418612363456973,1,REACCIÓN BALANCEADA: Punto de Equilibrio
780390108,0,0.0026510716332748137,0,Sin Acción (Cliente Estable)
720585183,2,0.0030965120188565696,0,Sin Acción (Cliente Estable)
711831558,3,0.00353764585536539,0,Sin Acción (Cliente Estable)
710854008,3,0.0057595546170739614,0,Sin Acción (Cliente Estable)
717017808,3,0.002947553192229802,0,Sin Acción (Cliente Estable)
823615983,0,0.8470320772118157,1,REACCIÓN BALANCEADA: Punto de Equilibrio
807587433,3,0.9654386496316911,1,CAMPAÑA MASIVA: Red de Arrastre
709987683,3,0.9736078586023903,1,CAMPAÑA MASIVA: Red de Arrastre
714435408,3,0.02788436707602216,0,Sin Acción (Cliente Estable)
718994583,0,0.002077549343769094,0,Sin Acción (Cliente Estable)
793616883,0,0.0019498518892783535,0,Sin Acción (Cliente Estable)
779978283,3,0.002575134285207263,0,Sin Acción (Cliente Estable)
713370033,3,0.7177978921145526,1,CAMPAÑA MASIVA: Red de Arrastre
710482533,2,0.0023230762813879475,0,Sin Acción (Cliente Estable)
778830933,0,0.010503504650035333,0,Sin Acción (Cliente Estable)
736145283,3,0.013752711831498503,0,Sin Acción (Cliente Estable)
778718658,3,0.004159947538798073,0,Sin Acción (Cliente Estable)
719482008,2,0.002214019562269241,0,Sin Acción (Cliente Estable)
715004808,0,0.0018384356689636597,0,Sin Acción (Cliente Estable)
720014358,0,0.0017350270307063685,0,Sin Acción (Cliente Estable)
718208358,2,0.10004863322154216,0,Sin Acción (Cliente Estable)
713380308,3,0.0022539030596553885,0,Sin Acción (Cliente Estable)
716477133,0,0.0017882579489779161,0,Sin Acción (Cliente Estable)
713949858,0,0.9282722363631254,1,REACCIÓN BALANCEADA: Punto de Equilibrio
827619933,3,0.001725095796861189,0,Sin Acción (Cliente Estable)
779135808,3,0.001764102536921851,0,Sin Acción (Cliente Estable)
719751483,3,0.9770177191341359,1,CAMPAÑA MASIVA: Red de Arrastre
708219858,3,0.005078849984834268,0,Sin Acción (Cliente Estable)
779681433,3,0.7216284542602883,1,CAMPAÑA MASIVA: Red de Arrastre
720169383,0,0.0016192850335846915,0,Sin Acción (Cliente Estable)
718056033,0,0.033619289869879436,0,Sin Acción (Cliente Estable)
789226683,0,0.0017884661896088638,0,Sin Acción (Cliente Estable)
822902508,3,0.0016927652323057867,0,Sin Acción (Cliente Estable)
780462183,0,0.002137810644803751,0,Sin Acción (Cliente Estable)
715502808,2,0.0020717355772710937,0,Sin Acción (Cliente Estable)
788755158,3,0.005258761446648497,0,Sin Acción (Cliente Estable)
780038058,3,0.975337851148726,1,CAMPAÑA MASIVA: Red de Arrastre
709536483,3,0.8542262352871506,1,CAMPAÑA MASIVA: Red de Arrastre
712563408,0,0.9105444542530994,1,REACCIÓN BALANCEADA: Punto de Equilibrio
771222558,0,0.0014860314115129742,0,Sin Acción (Cliente Estable)
708145908,0,0.0015357854503408055,0,Sin Acción (Cliente Estable)
717755058,0,0.0015583765217400466,0,Sin Acción (Cliente Estable)
789109983,0,0.002698967018139443,0,Sin Acción (Cliente Estable)
802600233,0,0.009014742209008499,0,Sin Acción (Cliente Estable)
720449208,0,0.012304649351780227,0,Sin Acción (Cliente Estable)
719557983,0,0.002070764504656494,0,Sin Acción (Cliente Estable)
766111383,0,0.0034120703592402774,0,Sin Acción (Cliente Estable)
789367083,0,0.002276357410395841,0,Sin Acción (Cliente Estable)
710538183,0,0.00389696840586119,0,Sin Acción (Cliente Estable)
708534033,3,0.001901332034264237,0,Sin Acción (Cliente Estable)
716739258,3,0.010086528167041075,0,Sin Acción (Cliente Estable)
788940558,0,0.0017432726835833906,0,Sin Acción (Cliente Estable)
714722808,2,0.0017095125594222128,0,Sin Acción (Cliente Estable)
713249883,3,0.0017191042842654926,0,Sin Acción (Cliente Estable)
714207483,3,0.0015513504329055826,0,Sin Acción (Cliente Estable)
720068808,0,0.0026747133606771973,0,Sin Acción (Cliente Estable)
778601733,0,0.8242585067812754,1,REACCIÓN BALANCEADA: Punto de Equilibrio
709779258,3,0.0029920656655389125,0,Sin Acción (Cliente Estable)
713696808,3,0.9738916011330829,1,CAMPAÑA MASIVA: Red de Arrastre
720044658,0,0.8542243462418344,1,REACCIÓN BALANCEADA: Punto de Equilibrio
716373483,0,0.7744822706092812,1,REACCIÓN BALANCEADA: Punto de Equilibrio
714305508,3,0.0019517505256017767,0,Sin Acción (Cliente Estable)
712202433,0,0.002218457988209539,0,Sin Acción (Cliente Estable)
716600733,3,0.9793135088446592,1,CAMPAÑA MASIVA: Red de Arrastre
778372158,0,0.0017231615312074786,0,Sin Acción (Cliente Estable)
714176133,0,0.0016716615768674764,0,Sin Acción (Cliente Estable)
708969633,0,0.0017630474255264238,0,Sin Acción (Cliente Estable)
715765758,0,0.002324574595067359,0,Sin Acción (Cliente Estable)
803097333,0,0.0019629579763504423,0,Sin Acción (Cliente Estable)
710411358,0,0.6429426787444452,1,REACCIÓN BALANCEADA: Punto de Equilibrio
715660308,0,0.9745739919376633,1,REACCIÓN BALANCEADA: Punto de Equilibrio
711866358,3,0.006249036663607815,0,Sin Acción (Cliente Estable)
710738883,0,0.006216222625353962,0,Sin Acción (Cliente Estable)
717822108,0,0.0034984816048092343,0,Sin Acción (Cliente Estable)
714407058,2,0.0019111085389781977,0,Sin Acción (Cliente Estable)
710744433,0,0.0028782525294724476,0,Sin Acción (Cliente Estable)
778959258,3,0.9762865830257204,1,CAMPAÑA MASIVA: Red de Arrastre
713320008,3,0.009845487915975,0,Sin Acción (Cliente Estable)
766795983,3,0.001948233402716264,0,Sin Acción (Cliente Estable)
716256483,0,0.0015661239393614458,0,Sin Acción (Cliente Estable)
712364283,0,0.0018212139757368788,0,Sin Acción (Cliente Estable)
714620358,0,0.8966199832245713,1,REACCIÓN BALANCEADA: Punto de Equilibrio
709145958,3,0.9237915450479605,1,CAMPAÑA MASIVA: Red de Arrastre
709787733,3,0.001703117435237549,0,Sin Acción (Cliente Estable)
809071083,0,0.001944366083599988,0,Sin Acción (Cliente Estable)
721165608,2,0.002350352467534766,0,Sin Acción (Cliente Estable)
716668308,3,0.9707232823916667,1,CAMPAÑA MASIVA: Red de Arrastre
708760458,3,0.002531148613432601,0,Sin Acción (Cliente Estable)
720333783,3,0.015692683570613684,0,Sin Acción (Cliente Estable)
